Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2013-01-16 00:00:00+00:00,2.7200000286102295,13.446499824523926,15.811331748962402,29.760395050048828,0.2789964973926544,,2.2733330726623535,2.7200000286102295,13.446499824523926,22.110000610351562,29.850000381469727,0.3022499978542328,,2.2733330726623535,2.759999990463257,13.562000274658203,22.200000762939453,30.350000381469727,0.304749995470047,,2.2820000648498535,2.630000114440918,13.391500473022461,21.850000381469727,29.530000686645508,0.29899999499320984,,2.248667001724243,2.6700000762939453,13.52649974822998,21.90999984741211,30.209999084472656,0.29899999499320984,,2.256666898727417,31384700,41312000,36763700,75332700,337376000,,20673000
2013-01-17 00:00:00+00:00,2.740000009536743,13.52400016784668,16.218950271606445,30.049522399902344,0.2826888859272003,,2.2920000553131104,2.740000009536743,13.52400016784668,22.68000030517578,30.139999389648438,0.3062500059604645,,2.2920000553131104,2.7799999713897705,13.59850025177002,23.059999465942383,30.420000076293945,0.3075000047683716,,2.3233330249786377,2.7100000381469727,13.46049976348877,22.110000610351562,30.030000686645508,0.30250000953674316,,2.2613329887390137,2.759999990463257,13.574999809265137,22.1200008392334,30.079999923706055,0.3032500147819519,,2.2773330211639404,17872200,37692000,101020600,40256700,580736000,,21550500
2013-01-18 00:00:00+00:00,2.4600000381469727,13.605999946594238,15.196325302124023,29.570966720581055,0.2808425724506378,,2.301332950592041,2.4600000381469727,13.605999946594238,21.25,29.65999984741211,0.30425000190734863,,2.301332950592041,2.680000066757202,13.725000381469727,21.440000534057617,30.440000534057617,0.3062500059604645,,2.318666934967041,2.430000066757202,13.479999542236328,21.030000686645508,29.270000457763672,0.3005000054836273,,2.254667043685913,2.6500000953674316,13.541500091552734,21.360000610351562,30.309999465942383,0.3062500059604645,,2.315999984741211,41786200,58840000,143760400,49631500,397088000,,53326500
2013-01-22 00:00:00+00:00,2.450000047683716,13.509499549865723,15.139116287231445,30.637752532958984,0.27945804595947266,,2.3459999561309814,2.450000047683716,13.509499549865723,21.170000076293945,30.729999542236328,0.30274999141693115,,2.3459999561309814,2.5399999618530273,13.604999542236328,21.290000915527344,30.889999389648438,0.30674999952316284,,2.369999885559082,2.430000066757202,13.46150016784668,21.030000686645508,29.739999771118164,0.30125001072883606,,2.2839999198913574,2.5199999809265137,13.581000328063965,21.280000686645508,29.75,0.30399999022483826,,2.303999900817871,35143000,42754000,51127400,55243300,308224000,,28803000
2013-01-23 00:00:00+00:00,2.7300000190734863,13.405500411987305,15.096212387084961,30.72748374938965,0.2799195647239685,,2.4000000953674316,2.7300000190734863,13.405500411987305,21.110000610351562,30.81999969482422,0.3032500147819519,,2.4000000953674316,2.75,13.554499626159668,21.219999313354492,31.5,0.30399999022483826,,2.4159998893737793,2.5899999141693115,13.332500457763672,21.040000915527344,30.799999237060547,0.30000001192092896,,2.330667018890381,2.619999885559082,13.528499603271484,21.200000762939453,31.100000381469727,0.30375000834465027,,2.3346669673919678,69200500,50178000,42432300,48899800,421808000,,23464500
2013-01-24 00:00:00+00:00,2.7899999618530273,13.67300033569336,14.981794357299805,30.98670196533203,0.2813042104244232,,2.4660000801086426,2.7899999618530273,13.67300033569336,20.950000762939453,31.079999923706055,0.304749995470047,,2.4660000801086426,2.8399999141693115,13.832500457763672,21.18000030517578,31.489999771118164,0.3059999942779541,,2.51466703414917,2.6700000762939453,13.468500137329102,20.93000030517578,30.809999465942383,0.3007499873638153,,2.3893330097198486,2.700000047683716,13.468500137329102,21.100000381469727,31.270000457763672,0.3022499978542328,,2.4000000953674316,32497200,68340000,58396800,43845100,396980000,,29556000
2013-01-25 00:00:00+00:00,2.8499999046325684,14.19950008392334,14.988943099975586,31.445322036743164,0.2863810062408447,,2.4653329849243164,2.8499999046325684,14.19950008392334,20.959999084472656,31.540000915527344,0.31025001406669617,,2.4653329849243164,2.930000066757202,14.236000061035156,21.06999969482422,31.93000030517578,0.31049999594688416,,2.50266695022583,2.819999933242798,13.720000267028809,20.8799991607666,31.1299991607666,0.30375000834465027,,2.4533329010009766,2.8399999141693115,13.75,21.040000915527344,31.40999984741211,0.30524998903274536,,2.4666669368743896,33639700,99362000,107632800,54363600,393920000,,19317000
2013-01-28 00:00:00+00:00,2.819999933242798,13.802000045776367,15.053301811218262,32.372528076171875,0.2909964323043823,,2.5353329181671143,2.819999933242798,13.802000045776367,21.049999237060547,32.470001220703125,0.3152500092983246,,2.5353329181671143,2.9200000762939453,14.223999977111816,21.09000015258789,32.5099983215332,0.31725001335144043,,2.580667018890381,2.7799999713897705,13.720000267028809,20.989999771118164,31.809999465942383,0.3109999895095825,,2.4573330879211426,2.890000104904175,14.189000129699707,21.010000228881836,31.8799991607666,0.31174999475479126,,2.4573330879211426,23636700,86428000,105398300,59682500,422492000,,29790000
2013-01-29 00:00:00+00:00,2.740000009536743,13.017499923706055,15.217781066894531,30.697572708129883,0.2847658097743988,,2.5299999713897705,2.740000009536743,13.017499923706055,21.280000686645508,30.790000915527344,0.3084999918937683,,2.5299999713897705,2.859999895095825,13.77299976348877,21.299999237060547,32.06999969482422,0.31474998593330383,,2.562666893005371,2.690000057220459,12.917499542236328,21.010000228881836,30.709999084472656,0.3072499930858612,,2.4753329753875732,2.859999895095825,13.767499923706055,21.09000015258789,32.0,0.3140000104904175,,2.5399999618530273,20071100,203452000,105703100,72976500,388872000,,21399000
2013-01-30 00:00:00+00:00,2.6500000953674316,13.637999534606934,15.282145500183105,31.146223068237305,0.28430411219596863,,2.501332998275757,2.6500000953674316,13.637999534606934,21.3700008392334,31.239999771118164,0.30799999833106995,,2.501332998275757,2.7799999713897705,14.210000038146973,21.459999084472656,31.489999771118164,0.31299999356269836,,2.5333330631256104,2.630000114440918,13.355500221252441,21.219999313354492,30.8799991607666,0.3070000112056732,,2.495332956314087,2.75,14.149999618530273,21.290000915527344,30.979999542236328,0.3087500035762787,,2.5233330726623535,19781200,261508000,34151300,87682100,287592000,,14521500
2013-01-31 00:00:00+00:00,2.5999999046325684,13.274999618530273,15.04615306854248,30.887001037597656,0.2829195261001587,,2.500667095184326,2.5999999046325684,13.274999618530273,21.040000915527344,30.979999542236328,0.30649998784065247,,2.500667095184326,2.7100000381469727,13.79699993133545,21.31999969482422,31.469999313354492,0.31150001287460327,,2.5246670246124268,2.450000047683716,13.1850004196167,21.020000457763672,28.739999771118164,0.304500013589859,,2.4619998931884766,2.700000047683716,13.552000045776367,21.299999237060547,29.149999618530273,0.30799999833106995,,2.5246670246124268,27846400,135442000,36534100,190744900,470544000,,13521000
2013-02-01 00:00:00+00:00,2.5999999046325684,13.25,15.274994850158691,29.64075469970703,0.2854580283164978,,2.553333044052124,2.5999999046325684,13.25,21.360000610351562,29.729999542236328,0.30924999713897705,,2.553333044052124,2.680000066757202,13.446499824523926,21.360000610351562,31.020000457763672,0.31025001406669617,,2.566667079925537,2.569999933242798,13.140000343322754,21.09000015258789,29.6299991607666,0.30649998784065247,,2.507999897003174,2.630000114440918,13.446499824523926,21.190000534057617,31.010000228881836,0.3089999854564667,,2.5446670055389404,18806200,122300000,31867100,85856700,288816000,,16509000
2013-02-04 00:00:00+00:00,2.5199999809265137,12.99899959564209,15.13197135925293,28.025619506835938,0.28061190247535706,,2.5160000324249268,2.5199999809265137,12.99899959564209,21.15999984741211,28.110000610351562,0.30399999022483826,,2.5160000324249268,2.640000104904175,13.234000205993652,21.3799991607666,29.200000762939453,0.3137499988079071,,2.561332941055298,2.5199999809265137,12.953499794006348,21.149999618530273,28.010000228881836,0.30375000834465027,,2.50600004196167,2.630000114440918,13.138999938964844,21.299999237060547,29.059999465942383,0.3075000047683716,,2.559999942779541,15382300,74472000,38345600,92362200,511744000,,16920000
2013-02-05 00:00:00+00:00,2.5999999046325684,13.344499588012695,15.30905818939209,28.554025650024414,0.28707337379455566,,2.5420000553131104,2.5999999046325684,13.344499588012695,21.18000030517578,28.639999389648438,0.3109999895095825,,2.5420000553131104,2.5999999046325684,13.40149974822998,21.329999923706055,28.959999084472656,0.3127500116825104,,2.576667070388794,2.490000009536743,13.072999954223633,21.059999465942383,28.040000915527344,0.304500013589859,,2.51200008392334,2.549999952316284,13.100000381469727,21.139999389648438,28.260000228881836,0.30550000071525574,,2.5333330631256104,12440400,80258000,30076500,47948200,367296000,,19653000
2013-02-06 00:00:00+00:00,2.5999999046325684,13.111000061035156,15.17171859741211,28.96279525756836,0.2847658097743988,,2.611332893371582,2.5999999046325684,13.111000061035156,20.989999771118164,29.049999237060547,0.3084999918937683,,2.611332893371582,2.640000104904175,13.344499588012695,21.200000762939453,29.290000915527344,0.3109999895095825,,2.625999927520752,2.559999942779541,13.055500030517578,20.90999984741211,28.65999984741211,0.3017500042915344,,2.5266671180725098,2.5899999141693115,13.258000373840332,21.15999984741211,28.739999771118164,0.3034999966621399,,2.545332908630371,8831000,55408000,32361000,38375900,530688000,,28398000
2013-02-07 00:00:00+00:00,2.569999933242798,13.011500358581543,15.041618347167969,28.563995361328125,0.28361183404922485,,2.631999969482422,2.569999933242798,13.011500358581543,20.809999465942383,28.649999618530273,0.3072499930858612,,2.631999969482422,2.630000114440918,13.204999923706055,20.969999313354492,29.149999618530273,0.3100000023841858,,2.6453330516815186,2.559999942779541,12.755499839782715,20.700000762939453,28.270000457763672,0.30425000190734863,,2.5966670513153076,2.609999895095825,13.204999923706055,20.969999313354492,29.110000610351562,0.3075000047683716,,2.6126670837402344,6780200,79514000,41015200,34540100,440000000,,17949000
2013-02-08 00:00:00+00:00,2.5899999141693115,13.09749984741211,15.178953170776367,28.464296340942383,0.2854580283164978,,2.615999937057495,2.5899999141693115,13.09749984741211,21.0,28.549999237060547,0.30924999713897705,,2.615999937057495,2.5999999046325684,13.262499809265137,21.09000015258789,29.170000076293945,0.31174999475479126,,2.6666669845581055,2.5799999237060547,13.02750015258789,20.8799991607666,28.510000228881836,0.3072499930858612,,2.609333038330078,2.5799999237060547,13.069999694824219,20.899999618530273,28.889999389648438,0.30924999713897705,,2.630000114440918,5972800,77584000,28150100,37708800,307232000,,17097000
2013-02-11 00:00:00+00:00,2.6700000762939453,12.86050033569336,15.200636863708496,28.175168991088867,0.28868868947029114,,2.561332941055298,2.6700000762939453,12.86050033569336,21.030000686645508,28.260000228881836,0.3127500116825104,,2.561332941055298,2.700000047683716,13.162500381469727,21.059999465942383,28.68000030517578,0.3160000145435333,,2.609999895095825,2.5899999141693115,12.829999923706055,20.920000076293945,28.040000915527344,0.3087500035762787,,2.5,2.5899999141693115,13.15999984741211,21.0,28.610000610351562,0.31174999475479126,,2.5320000648498535,22415300,68074000,18897200,37361800,408308000,,48994500
2013-02-12 00:00:00+00:00,2.7699999809265137,12.9350004196167,15.316287994384766,27.287841796875,0.28684261441230774,,2.5260000228881836,2.7699999809265137,12.9350004196167,21.190000534057617,27.3700008392334,0.31075000762939453,,2.5260000228881836,2.7799999713897705,13.008000373840332,21.25,28.15999984741211,0.31424999237060547,,2.5913329124450684,2.690000057220459,12.850000381469727,20.989999771118164,27.100000381469727,0.3095000088214874,,2.4860000610351562,2.7100000381469727,12.959500312805176,21.030000686645508,27.670000076293945,0.3100000023841858,,2.563333034515381,13675500,58874000,28391400,93498700,277804000,,33919500
2013-02-13 00:00:00+00:00,2.75,13.47350025177002,15.359649658203125,27.826217651367188,0.2854580283164978,,2.563333034515381,2.75,13.47350025177002,21.25,27.90999984741211,0.30924999713897705,,2.563333034515381,2.8299999237060547,13.498000144958496,21.299999237060547,28.31999969482422,0.3167499899864197,,2.5999999046325684,2.7300000190734863,13.015000343322754,21.149999618530273,27.309999465942383,0.3082500100135803,,2.5366671085357666,2.809999942779541,13.076499938964844,21.219999313354492,27.360000610351562,0.3109999895095825,,2.553333044052124,11495000,105860000,21267200,50164000,856396000,,14502000
2013-02-14 00:00:00+00:00,2.75,13.461999893188477,15.345207214355469,28.414447784423828,0.2937656044960022,,2.551332950592041,2.75,13.461999893188477,21.229999542236328,28.5,0.31825000047683716,,2.551332950592041,2.75,13.532500267028809,21.280000686645508,28.6299991607666,0.31850001215934753,,2.5833330154418945,2.690000057220459,13.270000457763672,21.059999465942383,28.010000228881836,0.30125001072883606,,2.547333002090454,2.740000009536743,13.368499755859375,21.1299991607666,28.020000457763672,0.3050000071525574,,2.5759999752044678,13289000,69260000,35262200,35615800,882096000,,14860500
2013-02-15 00:00:00+00:00,2.7100000381469727,13.254500389099121,15.265693664550781,28.234989166259766,0.2937656044960022,,2.4693329334259033,2.7100000381469727,13.254500389099121,21.1200008392334,28.31999969482422,0.31825000047683716,,2.4693329334259033,2.7899999618530273,13.446000099182129,21.299999237060547,28.75,0.31975001096725464,,2.5673329830169678,2.700000047683716,13.155500411987305,20.989999771118164,28.09000015258789,0.3112500011920929,,2.4633328914642334,2.7699999809265137,13.381500244140625,21.229999542236328,28.520000457763672,0.3174999952316284,,2.566667079925537,10718400,79598000,33809100,33109300,733860000,,30264000
2013-02-19 00:00:00+00:00,2.819999933242798,13.487500190734863,15.244002342224121,28.843156814575195,0.28984254598617554,,2.618666887283325,2.819999933242798,13.487500190734863,21.09000015258789,28.93000030517578,0.3140000104904175,,2.618666887283325,2.819999933242798,13.505499839782715,21.209999084472656,29.079999923706055,0.3187499940395355,,2.619333028793335,2.7300000190734863,13.225000381469727,21.059999465942383,28.1200008392334,0.31200000643730164,,2.487333059310913,2.75,13.295499801635742,21.18000030517578,28.229999542236328,0.31850001215934753,,2.4906671047210693,19819200,57084000,31061600,49396400,433552000,,40521000
2013-02-20 00:00:00+00:00,2.700000047683716,13.320500373840332,14.983793258666992,28.37456703186035,0.28568872809410095,,2.569333076477051,2.700000047683716,13.320500373840332,20.729999542236328,28.459999084472656,0.3095000088214874,,2.569333076477051,2.8399999141693115,13.71500015258789,21.100000381469727,29.049999237060547,0.3199999928474426,,2.6433329582214355,2.680000066757202,13.318499565124512,20.700000762939453,28.329999923706055,0.3084999918937683,,2.563999891281128,2.8399999141693115,13.510000228881836,21.09000015258789,28.920000076293945,0.3149999976158142,,2.619999885559082,21361700,70578000,46119800,42098200,713012000,,46830000
2013-02-21 00:00:00+00:00,2.5999999046325684,13.29699993133545,14.636846542358398,27.198110580444336,0.28361183404922485,,2.3440001010894775,2.5999999046325684,13.29699993133545,20.25,27.280000686645508,0.3072499930858612,,2.3440001010894775,2.690000057220459,13.473999977111816,20.760000228881836,28.549999237060547,0.3125,,2.4926669597625732,2.5199999809265137,13.162500381469727,20.1200008392334,27.149999618530273,0.30649998784065247,,2.3026669025421143,2.690000057220459,13.255999565124512,20.75,28.280000686645508,0.3089999854564667,,2.4326670169830322,30776300,72748000,60754500,49642300,580408000,,135567000
2013-02-22 00:00:00+00:00,2.609999895095825,13.270999908447266,14.759726524353027,27.048559188842773,0.288919597864151,,2.4073328971862793,2.609999895095825,13.270999908447266,20.420000076293945,27.1299991607666,0.31299999356269836,,2.4073328971862793,2.6700000762939453,13.355500221252441,20.489999771118164,27.6299991607666,0.31325000524520874,,2.4260001182556152,2.549999952316284,13.080499649047852,20.100000381469727,26.81999969482422,0.3075000047683716,,2.373332977294922,2.640000104904175,13.331000328063965,20.31999969482422,27.6200008392334,0.30924999713897705,,2.381333112716675,20254200,62496000,34534800,36350200,370148000,,38209500
2013-02-25 00:00:00+00:00,2.5299999713897705,12.993499755859375,14.622393608093262,27.188138961791992,0.28384271264076233,,2.2920000553131104,2.5299999713897705,12.993499755859375,20.229999542236328,27.270000457763672,0.3075000047683716,,2.2920000553131104,2.6500000953674316,13.434499740600586,20.649999618530273,27.639999389648438,0.3162499964237213,,2.450000047683716,2.5299999713897705,12.982500076293945,20.229999542236328,27.149999618530273,0.3070000112056732,,2.2893331050872803,2.640000104904175,13.347000122070312,20.56999969482422,27.15999984741211,0.3137499988079071,,2.4100000858306885,16946200,60648000,41525600,34652000,644444000,,43341000
2013-02-26 00:00:00+00:00,2.4600000381469727,12.968000411987305,14.875378608703613,27.30777931213379,0.28720927238464355,,2.295332908630371,2.4600000381469727,12.968000411987305,20.579999923706055,27.389999389648438,0.30924999713897705,,2.295332908630371,2.549999952316284,13.10200023651123,20.850000381469727,27.459999084472656,0.3109999895095825,,2.330667018890381,2.440000057220459,12.786499977111816,20.40999984741211,26.700000762939453,0.30524998903274536,,2.25333309173584,2.5399999618530273,13.044500350952148,20.489999771118164,27.360000610351562,0.3062500059604645,,2.297333002090454,17584400,66972000,67247100,31611700,487504000,,41443500
2013-02-27 00:00:00+00:00,2.5299999713897705,13.162500381469727,15.128358840942383,26.78934097290039,0.2925494909286499,,2.3399999141693115,2.5299999713897705,13.162500381469727,20.93000030517578,26.8700008392334,0.3149999976158142,,2.3399999141693115,2.549999952316284,13.291500091552734,21.040000915527344,27.34000015258789,0.31725001335144043,,2.3606669902801514,2.450000047683716,12.843000411987305,20.510000228881836,26.6299991607666,0.3084999918937683,,2.293333053588867,2.4800000190734863,12.970000267028809,20.600000381469727,27.34000015258789,0.30924999713897705,,2.2939999103546143,10653100,58162000,46966600,44319700,476980000,,29388000
2013-02-28 00:00:00+00:00,2.490000009536743,13.213500022888184,15.092214584350586,27.16819953918457,0.29394251108169556,,2.322000026702881,2.490000009536743,13.213500022888184,20.8799991607666,27.25,0.3165000081062317,,2.322000026702881,2.569999933242798,13.350000381469727,21.079999923706055,27.299999237060547,0.32124999165534973,,2.4066669940948486,2.4800000190734863,13.031499862670898,20.81999969482422,26.34000015258789,0.3127500116825104,,2.291332960128784,2.559999942779541,13.090499877929688,20.90999984741211,26.84000015258789,0.3140000104904175,,2.392667055130005,11378900,53344000,34808000,83027800,591392000,,29473500
2013-03-01 00:00:00+00:00,2.4200000762939453,13.286999702453613,15.200636863708496,27.696609497070312,0.2951034605503082,,2.309999942779541,2.4200000762939453,13.286999702453613,21.030000686645508,27.780000686645508,0.3177500069141388,,2.309999942779541,2.509999990463257,13.329999923706055,21.190000534057617,28.1200008392334,0.3187499940395355,,2.3386669158935547,2.4200000762939453,13.052000045776367,20.65999984741211,26.809999465942383,0.31150001287460327,,2.2833330631256104,2.5,13.16349983215332,20.790000915527344,27.049999237060547,0.31424999237060547,,2.3333330154418945,19689400,59140000,45695700,54064800,389396000,,23199000
2013-03-04 00:00:00+00:00,2.4000000953674316,13.655500411987305,15.374110221862793,27.636789321899414,0.29394251108169556,,2.371999979019165,2.4000000953674316,13.655500411987305,21.270000457763672,27.719999313354492,0.3165000081062317,,2.371999979019165,2.450000047683716,13.664999961853027,21.290000915527344,28.059999465942383,0.31949999928474426,,2.388667106628418,2.359999895095825,13.206999778747559,20.959999084472656,27.440000534057617,0.31299999356269836,,2.313333034515381,2.440000057220459,13.267999649047852,21.15999984741211,27.760000228881836,0.3154999911785126,,2.318000078201294,14570000,69060000,47545800,32400700,353680000,,26365500
2013-03-05 00:00:00+00:00,2.430000066757202,13.779500007629395,15.547586441040039,27.43739128112793,0.29719310998916626,,2.4433329105377197,2.430000066757202,13.779500007629395,21.510000228881836,27.520000457763672,0.3199999928474426,,2.4433329105377197,2.4700000286102295,13.833999633789062,21.59000015258789,28.18000030517578,0.320499986410141,,2.4613330364227295,2.4000000953674316,13.499500274658203,21.299999237060547,27.209999084472656,0.3167499899864197,,2.385999917984009,2.450000047683716,13.699999809265137,21.34000015258789,27.8799991607666,0.31825000047683716,,2.4000000953674316,13958900,73724000,38796400,40622200,366168000,,31305000
2013-03-06 00:00:00+00:00,2.430000066757202,13.689499855041504,15.721056938171387,27.36760139465332,0.29696089029312134,,2.512666940689087,2.430000066757202,13.689499855041504,21.75,27.450000762939453,0.31975001096725464,,2.512666940689087,2.4600000381469727,13.82450008392334,21.790000915527344,28.1299991607666,0.32499998807907104,,2.5253329277038574,2.4000000953674316,13.591500282287598,21.510000228881836,27.350000381469727,0.31825000047683716,,2.4646670818328857,2.450000047683716,13.788000106811523,21.530000686645508,28.100000381469727,0.32199999690055847,,2.4673330783843994,10834600,41014000,37188900,33532600,342928000,,17250000
2013-03-07 00:00:00+00:00,2.549999952316284,13.694000244140625,15.822246551513672,28.49420738220215,0.2962643504142761,,2.5486669540405273,2.549999952316284,13.694000244140625,21.889999389648438,28.579999923706055,0.3190000057220459,,2.5486669540405273,2.569999933242798,13.739999771118164,21.989999771118164,28.68000030517578,0.32475000619888306,,2.576667070388794,2.430000066757202,13.592499732971191,21.75,27.469999313354492,0.31725001335144043,,2.458667039871216,2.440000057220459,13.704999923706055,21.799999237060547,27.56999969482422,0.3215000033378601,,2.5153329372406006,21089800,38780000,42380000,74540200,314824000,,17374500
